idn,key,stat,p,group,name,z
1446,452969,0.02079403486335389,0.46,HH,010730108051,110.04337205114699
1451,452974,0.037374555867109895,0.28,HH,010730109002,158.2841507271216
1457,452980,0.4845533716164105,0.07,HH,010730110011,247.579102817917
1461,452984,1.2845351070840452,0.12,HH,010730110015,217.49867920660904
1465,452988,0.0396132566623029,0.42,HH,010730111042,120.1893479141851
1468,452991,0.037813266501150807,0.07,HH,010730111045,247.579102817917
1473,452996,0.04538636088322823,0.35,HH,010730111074,138.5320466407568
1475,452998,0.029925392494347912,0.09,HH,010730111081,234.07550336902165
1489,453012,0.023338146030212874,0.38,HH,010730112061,130.54807880993974
1492,453015,0.24009807825132493,0.04,HH,010730112071,275.0686071252169
1495,453018,0.177439446346052,0.13,HH,010730112082,212.63911290388006
1497,453020,0.25879648437700864,0.03,HH,010730112092,288.0793608151251
1498,453021,0.2238440940666163,0.12,HH,010730112101,217.49867920660904
1501,453024,0.095795062471504,0.28,HH,010730113012,158.2841507271216
1503,453026,0.2615301739816672,0.38,HH,010730113022,130.54807880993974
1508,453031,0.25405018103591875,0.1,HH,010730114004,228.15515655446004
1513,453036,0.05584705491799027,0.03,HH,010730116001,288.0793608151251
1515,453038,0.025435475235245534,0.34,HH,010730116003,141.24631294414047
1517,453040,0.058043601634665314,0.34,HH,010730117032,141.24631294414047
1519,453042,0.06756599602235805,0.45,HH,010730117034,112.56613468550742
1526,453049,0.010159916493657259,0.4,HH,010730117061,125.33471031357998
1530,453053,4.638439906101595,0.01,HH,010730118024,332.6347874040841
1534,453057,0.30271698143726516,0.03,HH,010730118041,288.0793608151251
1542,453065,0.9624881232114821,0.11,HH,010730119043,222.65281200366104
1557,453080,0.023975025245623022,0.37,HH,010730122001,133.18533464368167
1558,453081,0.02847248440670435,0.4,HH,010730122002,125.33471031357998
1560,453083,0.08475760905141759,0.06,HH,010730123022,255.47735945968535
1567,453090,0.058753243554005005,0.42,HH,010730123055,120.1893479141851
1578,453101,0.02222859856960684,0.46,HH,010730125002,110.04337205114699
1579,453102,0.417356875468331,0.37,HH,010730125003,133.18533464368167
1584,453107,0.005238399897960011,0.4,HH,010730126024,125.33471031357998
1587,453110,0.17707329667057387,0.1,HH,010730127013,228.15515655446004
1590,453113,0.003377480905436075,0.01,HH,010730127032,332.6347874040841
1591,453114,0.633332774983786,0.34,HH,010730127041,141.24631294414047
1592,453115,0.11120012173275934,0.21,HH,010730128021,180.64212470182403
1594,453117,0.287427882221118,0.18,HH,010730128023,191.53650878428144
1596,453119,0.254958121326256,0.19,HH,010730128032,187.7896295051229
1598,453121,0.5521929528124372,0.18,HH,010730128034,191.53650878428144
1600,453123,0.41788058402791745,0.12,HH,010730129052,217.49867920660904
1602,453125,0.8345671359453168,0.06,HH,010730129061,255.47735945968535
1604,453127,0.0417974356597068,0.36,HH,010730129063,135.84587932511937
1605,453128,0.7145148909234807,0.01,HH,010730129064,332.6347874040841
1607,453130,0.08211045981525696,0.25,HH,010730129072,167.44897501960816
1609,453132,0.15823862943808636,0.36,HH,010730129081,135.84587932511937
1615,453138,0.04553629272506856,0.41,HH,010730129111,122.75449766411496
1622,453145,0.17742455269791657,0.23,HH,010730129131,173.88468491852137
1623,453146,0.8804910063248725,0.23,HH,010730129132,173.88468491852137
