idn,key,stat,p,group,name,z
3716,455239,0.42458710385516196,0.19,HH,020900013004,187.7896295051229
3718,455241,0.0015264351202444921,0.23,HH,020900014001,173.88468491852137
3725,455248,0.16933016190117028,0.19,HH,020900015003,187.7896295051229
3730,455253,0.3519926432949445,0.14,HH,020900016002,208.0319340814956
3732,455255,1.2690675855897804,0.11,HH,020900016004,222.65281200366104
3733,455256,0.46980011258915944,0.23,HH,020900017001,173.88468491852137
3734,455257,0.15998981578775462,0.07,HH,020900017002,247.579102817917
3735,455258,1.2268832034863149,0.12,HH,020900018001,217.49867920660904
3750,455273,0.004505608316871799,0.15,HH,021100001002,203.64333894937897
3755,455278,0.314298060654359,0.03,HH,021100002003,288.0793608151251
3756,455279,0.1116373390609335,0.11,HH,021100002004,222.65281200366104
3758,455281,0.2760361805126185,0.2,HH,021100003001,184.16212335729142
3764,455287,0.012959938265131166,0.27,HH,021100004003,161.28129910166274
3765,455288,0.03022464461780001,0.27,HH,021100004004,161.28129910166274
3770,455293,0.06691221788945212,0.37,HH,021100006002,133.18533464368167
3772,455295,0.1248598337907892,0.25,HH,021220001001,167.44897501960816
3773,455296,0.11222725985669163,0.22,HH,021220002001,177.21932141886847
3775,455298,0.03865867663750266,0.3,HH,021220002003,152.44005127080408
3779,455302,0.0010667652722277275,0.4,HH,021220004002,125.33471031357998
3794,455317,0.012668552054552615,0.4,HH,021220007004,125.33471031357998
3804,455327,0.048097738316049625,0.32,HH,021220010002,146.7698799114508
3810,455333,0.059361093715920576,0.11,HH,021220013001,222.65281200366104
3814,455337,0.014788066029141525,0.26,HH,021300001003,164.3345405392917
3815,455338,0.0010561687065311614,0.46,HH,021300001004,110.04337205114699
3826,455349,0.00010392590146052052,0.47,HH,021500001002,107.526986209983
3834,455357,0.29653793896675945,0.11,HH,021500005001,222.65281200366104
3835,455358,0.6299715527284137,0.13,HH,021580001001,212.63911290388006
3836,455359,0.007159100965233831,0.07,HH,021580001002,247.579102817917
3839,455362,0.6175240048338252,0.12,HH,021640001001,217.49867920660904
3841,455364,0.009879404407837288,0.29,HH,021700001011,155.3384719555673
3842,455365,0.022114646942138105,0.31,HH,021700001021,149.5850347347453
3843,455366,0.16240565012059366,0.29,HH,021700001022,155.3384719555673
3847,455370,0.18502925640246126,0.14,HH,021700003002,208.0319340814956
3849,455372,0.06503220618094264,0.26,HH,021700004021,164.3345405392917
3851,455374,0.07844628234187004,0.11,HH,021700005011,222.65281200366104
3854,455377,0.1118263114770391,0.08,HH,021700005022,240.5071560309633
3855,455378,0.11069724655581793,0.13,HH,021700006011,212.63911290388006
3858,455381,0.40128105059514846,0.14,HH,021700006032,208.0319340814956
3861,455384,0.10676854899548918,0.24,HH,021700007011,170.63025628400874
3863,455386,0.07310595467816537,0.2,HH,021700007031,184.16212335729142
3869,455392,0.2061698573895031,0.09,HH,021700008001,234.07550336902165
3872,455395,0.22962607632418133,0.14,HH,021700009001,208.0319340814956
3873,455396,0.6942361268269243,0.06,HH,021700009002,255.47735945968535
3875,455398,0.24966496409500694,0.16,HH,021700010012,199.4457883209753
3876,455399,0.21316807480327832,0.35,HH,021700010031,138.5320466407568
3877,455400,0.07655967742386238,0.3,HH,021700010032,152.44005127080408
3878,455401,0.08923193523050048,0.22,HH,021700010041,177.21932141886847
3901,455424,0.010096870356792485,0.18,HH,021850001002,191.53650878428144
3904,455427,0.01268187433911565,0.35,HH,021850002003,138.5320466407568
3923,455446,0.03445461497816477,0.33,HH,021980002002,143.99131656732337
3959,455482,0.004188765390553102,0.35,HH,022750003002,138.5320466407568
3960,455483,0.026697552772024857,0.29,HH,022750003003,155.3384719555673
3961,455484,0.808047469163598,0.01,HH,022750003004,332.6347874040841
3962,455485,0.32804592265166915,0.04,HH,022820001001,275.0686071252169
3963,455486,0.09458400827891315,0.37,HH,022900001001,133.18533464368167
3964,455487,0.011346564421851377,0.31,HH,022900001002,149.5850347347453
3969,455492,0.002400091957409813,0.39,HH,022900003003,127.93190344474542
3997,455520,0.00441296935212777,0.36,HH,040019449012,135.84587932511937
4003,455526,0.7703663201993434,0.32,HH,040019449023,146.7698799114508
4027,455550,0.29092160512513526,0.09,HH,040030001001,234.07550336902165
