idn,key,stat,p,group,name,z
1969,453492,0.01483388034831835,0.07,HH,010872319002,247.579102817917
1974,453497,5.383383396734945,0.01,HH,010872322001,332.6347874040841
1980,453503,1.0223084839602812,0.01,HH,010890002022,332.6347874040841
2005,453528,0.11183512401424128,0.02,HH,010890007022,305.37489106318225
2010,453533,0.2738775672401237,0.02,HH,010890009022,305.37489106318225
2035,453558,0.3391608817238461,0.13,HH,010890018013,212.63911290388006
2036,453559,0.010156114834134963,0.45,HH,010890019011,112.56613468550742
2039,453562,0.14750176937225495,0.33,HH,010890019031,143.99131656732337
2040,453563,0.01953229790154407,0.23,HH,010890020001,173.88468491852137
2042,453565,0.46853057809916526,0.27,HH,010890020003,161.28129910166274
2087,453610,0.03724182131236737,0.4,HH,010890030001,125.33471031357998
2154,453677,0.527448032283636,0.13,HH,010890110212,212.63911290388006
2160,453683,0.5971254144174153,0.05,HH,010890112002,264.4853626951472
2162,453685,3.0024939568107514,0.01,HH,010890112004,332.6347874040841
2187,453710,1.9347892385028276,0.01,HH,010919733003,332.6347874040841
2188,453711,0.5922929422952022,0.39,HH,010919734001,127.93190344474542
