idn,key,stat,p,group,name,z
1046,452569,0.012008956904639647,0.35,HH,010650400002,138.5320466407568
1047,452570,0.06145747521166864,0.29,HH,010650401001,155.3384719555673
1051,452574,0.32063804689470515,0.23,HH,010650404001,173.88468491852137
1052,452575,0.007456336794877129,0.43,HH,010650404002,117.63741647808615
1054,452577,0.07751969664347734,0.3,HH,010650404004,152.44005127080408
1055,452578,0.006877445296375728,0.52,HH,010650404005,94.98464165352664
1069,452592,0.7080338868114877,0.18,HH,010670305002,191.53650878428144
1083,452606,0.4033030582960022,0.07,HH,010690402024,247.579102817917
1084,452607,0.0215022474755292,0.43,HH,010690403011,117.63741647808615
1086,452609,0.4104457543550225,0.09,HH,010690403013,234.07550336902165
1087,452610,0.06114845253215213,0.38,HH,010690403021,130.54807880993974
1088,452611,0.5791139056856812,0.06,HH,010690403022,255.47735945968535
1089,452612,0.5940040190005957,0.21,HH,010690404001,180.64212470182403
1091,452614,0.050996224806796914,0.31,HH,010690404003,149.5850347347453
1092,452615,0.5594575790705599,0.07,HH,010690405001,247.579102817917
1095,452618,1.4267618971665343,0.01,HH,010690406001,332.6347874040841
1102,452625,0.22266902859283466,0.35,HH,010690408003,138.5320466407568
1108,452631,0.3043514547015189,0.21,HH,010690410003,180.64212470182403
1113,452636,0.057649433735051984,0.34,HH,010690412002,141.24631294414047
1115,452638,0.2833154338266408,0.25,HH,010690414002,167.44897501960816
1116,452639,0.15204382891361412,0.55,HH,010690414003,87.43386531449258
1118,452641,0.5075109962797404,0.11,HH,010690415002,222.65281200366104
1122,452645,1.0781956900613048,0.03,HH,010690416001,288.0793608151251
1130,452653,0.6190900734845025,0.04,HH,010690419001,275.0686071252169
1131,452654,0.32152915071947097,0.12,HH,010690419002,217.49867920660904
1135,452658,0.03599264918166272,0.17,HH,010690419006,195.41652531461943
1141,452664,0.840136558589411,0.06,HH,010690421002,255.47735945968535
1143,452666,0.3235309148117022,0.12,HH,010690421004,217.49867920660904
1145,452668,0.293548259648933,0.11,HH,010719501002,222.65281200366104
1146,452669,0.7729361694680045,0.14,HH,010719501003,208.0319340814956
1150,452673,0.05651479634420709,0.32,HH,010719502002,146.7698799114508
1153,452676,0.0028068729713148196,0.51,HH,010719503001,97.49310917412889
1161,452684,0.2734311972512295,0.22,HH,010719505001,177.21932141886847
1172,452695,0.8832579376616976,0.12,HH,010719508002,217.49867920660904
1173,452696,0.47825388591072493,0.11,HH,010719508003,222.65281200366104
1175,452698,0.011693602260617912,0.43,HH,010719509001,117.63741647808615
1185,452708,0.539592480936746,0.2,HH,010719511003,184.16212335729142
1186,452709,0.018668095042290566,0.21,HH,010719511004,180.64212470182403
1187,452710,0.1442002382520797,0.26,HH,010719511005,164.3345405392917
