idn,key,stat,p,group,name,z
2350,453873,0.13188987281650785,0.27,HH,010970024001,161.28129910166274
2352,453875,0.059290016856555494,0.18,HH,010970024003,191.53650878428144
2372,453895,0.06804381169845025,0.21,HH,010970030001,180.64212470182403
2382,453905,0.041504359233308565,0.25,HH,010970032042,167.44897501960816
2399,453922,0.06168313641492746,0.34,HH,010970034082,141.24631294414047
2410,453933,0.013253707908726514,0.46,HH,010970036062,110.04337205114699
2466,453989,0.408006392089263,0.28,HH,010970059002,158.2841507271216
2477,454000,0.1354966239044113,0.26,HH,010970061053,164.3345405392917
2479,454002,0.04886188718559276,0.38,HH,010970062002,130.54807880993974
2501,454024,0.2570300740114343,0.41,HH,010970065012,122.75449766411496
2510,454033,0.009103520797441875,0.35,HH,010970067011,138.5320466407568
2517,454040,0.008814905465079244,0.45,HH,010970068012,112.56613468550742
2542,454065,1.410331605449504,0.03,HH,010970073004,288.0793608151251
2545,454068,0.5336888482373281,0.12,HH,010970074003,217.49867920660904
2546,454069,0.43175175298534735,0.22,HH,010970074004,177.21932141886847
2547,454070,0.08642841652162007,0.47,HH,010970075001,107.526986209983
2548,454071,0.20755178801717702,0.06,HH,010970075002,255.47735945968535
2549,454072,2.2752253934392512,0.01,HH,010970076001,332.6347874040841
2550,454073,0.31916829492976834,0.31,HH,010970076002,149.5850347347453
2551,454074,0.27705836382954857,0.05,HH,010970077001,264.4853626951472
2552,454075,0.4618488759741027,0.07,HH,010970077002,247.579102817917
2553,454076,0.7660339813354531,0.05,HH,010970077003,264.4853626951472
2554,454077,0.7788828524212676,0.06,HH,010979900000,255.47735945968535
2555,454078,1.0744252333821736,0.01,HH,010990756001,332.6347874040841
2558,454081,4.7736358870388145,0.01,HH,010990758001,332.6347874040841
2560,454083,0.0302546207559375,0.32,HH,010990759001,146.7698799114508
2581,454104,0.1435931061714074,0.23,HH,011010004001,173.88468491852137
2593,454116,0.02616710189981073,0.41,HH,011010007001,122.75449766411496
2608,454131,0.013418706096966531,0.49,HH,011010013001,102.50689082587111
2623,454146,0.31393682664961425,0.14,HH,011010017003,208.0319340814956
2624,454147,0.2555524926961013,0.25,HH,011010017004,167.44897501960816
2625,454148,1.5894765850595889,0.02,HH,011010017005,305.37489106318225
2626,454149,0.45922439128890147,0.03,HH,011010018001,288.0793608151251
