id,key,stat,p,group,population,name,z
56846,508448,0.16027527508929768,0.35,HH,3836,130670301033,138.5320466407568
56848,508450,0.1463785685632546,0.15,HH,971,133199604001,203.64333894937897
56850,508452,0.13308110111692378,0.22,HH,1306,133199602001,177.21932141886847
56854,508456,0.13184218726692054,0.31,HH,1982,130670303114,149.5850347347453
56858,508460,0.20332727915344703,0.09,HH,3123,130670302322,234.07550336902165
56862,508464,0.29459515224277255,0.12,HH,1252,130670303122,217.49867920660904
56863,508465,1.8338000295841024,0.02,HH,4318,130670303392,305.37489106318225
56869,508471,0.3128097710522386,0.01,HH,1581,132330105001,332.6347874040841
56870,508472,0.06509832392099049,0.32,HH,1229,132330103002,146.7698799114508
56872,508474,0.07374079030380111,0.39,HH,1629,130570909021,127.93190344474542
56873,508475,0.07037476328153985,0.36,HH,1775,130570909025,135.84587932511937
56875,508477,0.4289613178289188,0.08,HH,6548,130570909023,240.5071560309633
56876,508478,0.3862307207386666,0.24,HH,2339,130570909043,170.63025628400874
56879,508481,0.0206669488539164,0.41,HH,1571,130210122002,122.75449766411496
56884,508486,0.23479494413749444,0.2,HH,2251,130459101031,184.16212335729142
56887,508489,0.5404187026367119,0.03,HH,803,133019704003,288.0793608151251
56899,508501,0.12800232785527102,0.16,HH,2489,130210135031,199.4457883209753
56903,508505,0.2759532543569207,0.1,HH,1921,131619602004,228.15515655446004
56909,508511,0.31846948092702704,0.11,HH,2695,131430104001,222.65281200366104
56914,508516,0.11933083377707719,0.47,HH,1890,130570911024,107.526986209983
56917,508519,0.8037889312684791,0.05,HH,2354,130570911032,264.4853626951472
56918,508520,0.004489155725946464,0.47,HH,2510,130670313061,107.526986209983
56919,508521,1.0914267886035658,0.03,HH,896,130670309023,288.0793608151251
56920,508522,0.3226949278222403,0.11,HH,2524,130670311101,222.65281200366104
56922,508524,0.3597704037387121,0.04,HH,803,130670309024,275.0686071252169
56923,508525,1.2781493699374116,0.1,HH,2557,130670311083,228.15515655446004
56924,508526,1.2624334176389755,0.05,HH,1023,130670311102,264.4853626951472
56925,508527,2.8501516223012064,0.02,HH,1845,130670309042,305.37489106318225
56927,508529,0.002473368378548039,0.01,HH,1391,130670309043,332.6347874040841
56929,508531,0.5127367520601755,0.1,HH,3581,130670304122,228.15515655446004
56930,508532,0.2240338985100277,0.26,HH,509,130670304123,164.3345405392917
56937,508539,0.10331317371745762,0.21,HH,1320,130670304112,180.64212470182403
56939,508541,0.5797246858952066,0.05,HH,2195,130670304141,264.4853626951472
56940,508542,0.1700167875012517,0.36,HH,910,130670306024,135.84587932511937
56942,508544,0.09776905063031653,0.12,HH,2600,130670310041,217.49867920660904
56945,508547,0.030429766661949787,0.42,HH,1952,132070501011,120.1893479141851
56954,508556,2.4585641517771375,0.02,HH,4704,130670312063,305.37489106318225
56955,508557,0.1062843371935713,0.01,HH,2143,130570910083,332.6347874040841
56957,508559,1.1321441905601304,0.04,HH,793,130570910052,275.0686071252169
56958,508560,0.04444985534356661,0.42,HH,2241,130670305072,120.1893479141851
56959,508561,1.9114222577463837,0.01,HH,1646,130670311012,332.6347874040841
56961,508563,0.3870155662235106,0.03,HH,2332,130670310052,288.0793608151251
56964,508566,0.12047884114103,0.34,HH,1138,130670308003,141.24631294414047
56965,508567,0.47456075216858123,0.14,HH,2812,130570911031,208.0319340814956
56967,508569,0.6620250161937227,0.22,HH,2379,130670305061,177.21932141886847
56969,508571,1.445972791317433,0.12,HH,1860,130670311183,217.49867920660904
56971,508573,0.06576035440772615,0.28,HH,899,130670311173,158.2841507271216
56973,508575,0.30444096697982054,0.27,HH,1892,130670305043,161.28129910166274
56974,508576,0.7820998776462824,0.14,HH,4918,130670313123,208.0319340814956
56975,508577,0.15824697695507334,0.28,HH,1087,130670309011,158.2841507271216
56976,508578,0.24392254424326168,0.21,HH,1385,130670309014,180.64212470182403
56977,508579,0.271374156677133,0.2,HH,3360,131770203001,184.16212335729142
56982,508584,0.030914067336097955,0.43,HH,4541,132971105051,117.63741647808615
56991,508593,1.7595734665080958,0.01,HH,2812,130670313124,332.6347874040841
56992,508594,3.083211692435616,0.02,HH,3578,130670313132,305.37489106318225
56995,508597,0.9100419187931474,0.2,HH,645,130670311082,184.16212335729142
56997,508599,0.019464803875368662,0.47,HH,7625,130570903002,107.526986209983
56998,508600,1.7242034172034408,0.01,HH,1243,130670311084,332.6347874040841
57002,508604,0.21142795153034244,0.24,HH,8012,130570907014,170.63025628400874
57008,508610,0.07923614146592901,0.46,HH,2752,130670314062,110.04337205114699
57009,508611,0.042335451390407466,0.38,HH,5850,130570908031,130.54807880993974
57010,508612,0.3336200617233082,0.4,HH,2280,130670315095,125.33471031357998
57011,508613,0.05284976039011545,0.15,HH,2630,130670313072,203.64333894937897
57012,508614,0.011337471234505209,0.43,HH,3793,130670314063,117.63741647808615
57018,508620,0.06889678592906147,0.31,HH,2524,130570910051,149.5850347347453
57051,508653,0.009616528333994701,0.41,HH,4228,130570906012,122.75449766411496
57064,508666,0.02285680347702888,0.46,HH,2399,130670303104,110.04337205114699
57066,508668,0.16401791373539096,0.42,HH,1265,130670314043,120.1893479141851
57077,508679,0.8621032161915245,0.11,HH,1706,130570901003,222.65281200366104
57084,508686,0.3805569978888237,0.32,HH,1825,130570908021,146.7698799114508
57085,508687,0.023951266826780494,0.18,HH,2933,130570902003,191.53650878428144
57088,508690,0.17075204634931332,0.27,HH,655,132999508006,161.28129910166274
57091,508693,0.15540885455272863,0.26,HH,2554,131270010002,164.3345405392917
57098,508700,0.13587192152602376,0.07,HH,1853,131270006004,247.579102817917
57099,508701,0.14955321562258972,0.27,HH,776,131270005042,161.28129910166274
57100,508702,0.05179018443894499,0.21,HH,530,131270001012,180.64212470182403
57108,508710,0.02953790041419171,0.22,HH,475,130619603002,177.21932141886847
57115,508717,0.17121265761819213,0.23,HH,710,132799704002,173.88468491852137
57122,508724,0.07157670399581287,0.25,HH,1599,130550104002,167.44897501960816
57144,508746,0.3823900710333992,0.17,HH,1436,132330101004,195.41652531461943
57150,508752,0.11709626922725194,0.24,HH,1182,132330105004,170.63025628400874
57151,508753,0.021104862166191476,0.33,HH,1749,132330102003,143.99131656732337
57161,508763,0.13041560838460847,0.21,HH,1366,131210095024,180.64212470182403
57174,508776,0.05466904172378666,0.33,HH,5294,131210105151,143.99131656732337
57181,508783,0.3609081501337411,0.26,HH,1609,131210116163,164.3345405392917
57190,508792,0.6734174341213871,0.13,HH,456,132879703002,212.63911290388006
57192,508794,0.4072756071228215,0.16,HH,656,132879703004,199.4457883209753
57194,508796,0.1799892530085716,0.27,HH,3051,131350504312,161.28129910166274
57198,508800,0.04048621234944241,0.19,HH,5013,131350504342,187.7896295051229
57202,508804,0.02211933098757756,0.41,HH,2574,131350507252,122.75449766411496
57203,508805,0.09855243183490035,0.11,HH,1965,131350502143,222.65281200366104
57204,508806,0.6265430201640325,0.04,HH,1577,131350505412,275.0686071252169
57208,508810,0.4962471862063287,0.07,HH,2599,131210113052,247.579102817917
57209,508811,0.8944022875166837,0.13,HH,996,131210018003,212.63911290388006
57216,508818,0.42031157238867956,0.19,HH,2866,131210114054,187.7896295051229
57218,508820,0.07637851730187814,0.26,HH,1348,130459112004,164.3345405392917
57228,508830,0.06740083705772475,0.39,HH,1060,131210114222,127.93190344474542
57229,508831,0.8035864776884672,0.02,HH,2047,131210114162,305.37489106318225
57235,508837,0.02879119689285503,0.19,HH,700,130719708002,187.7896295051229
57238,508840,0.002946593881225239,0.41,HH,1043,132879702005,122.75449766411496
57240,508842,0.0011098124063478624,0.46,HH,1953,130690108011,110.04337205114699
57242,508844,0.18380812982624373,0.17,HH,4819,131350501092,195.41652531461943
57259,508861,0.3486416025958783,0.18,HH,2710,131350504323,191.53650878428144
57269,508871,0.09436654797927373,0.34,HH,1574,131210049002,141.24631294414047
57271,508873,0.05826682198386776,0.23,HH,726,131210035001,173.88468491852137
57279,508881,0.022882044540252416,0.52,HH,687,130719703004,94.98464165352664
57283,508885,0.09386521250387302,0.13,HH,5264,131210116261,212.63911290388006
57292,508894,0.00024947976299292095,0.44,HH,5105,131350505471,115.09692154967775
57294,508896,0.009353696246398749,0.43,HH,8428,131350506051,117.63741647808615
57296,508898,0.5905519980432855,0.03,HH,5074,131350507241,288.0793608151251
57297,508899,0.03142950329123172,0.12,HH,2750,130159610004,217.49867920660904
57298,508900,0.12970143826354116,0.35,HH,2462,131350504181,138.5320466407568
57300,508902,0.08241236696556294,0.29,HH,3942,131350505321,155.3384719555673
57302,508904,0.1549355602928228,0.37,HH,3997,131350505322,133.18533464368167
57305,508907,0.02327739591669572,0.35,HH,5514,131350507262,138.5320466407568
57312,508914,0.13133617643868115,0.19,HH,2189,131350505383,187.7896295051229
57345,508947,0.06172898898839366,0.37,HH,720,130990903001,133.18533464368167
57349,508951,0.25332086613872906,0.01,HH,1348,131819701001,332.6347874040841
57350,508952,0.010118242566907366,0.27,HH,1283,130630405163,161.28129910166274
57354,508956,0.02272703494442959,0.28,HH,1617,130630403071,158.2841507271216
57357,508959,0.053781599453230654,0.4,HH,2172,130630404154,125.33471031357998
57365,508967,0.0902020999763958,0.47,HH,1043,131131402082,107.526986209983
57371,508973,0.0009180318082001995,0.42,HH,2146,131131401023,120.1893479141851
57384,508986,0.24404842801839402,0.1,HH,1806,131850105003,228.15515655446004
57385,508987,0.00642552718483324,0.12,HH,2750,131850102024,217.49867920660904
57387,508989,0.010822922184373166,0.42,HH,1807,131150002011,120.1893479141851
57406,509008,0.057283176403334406,0.25,HH,2326,132950203025,167.44897501960816
57412,509014,0.1346362680839715,0.12,HH,2593,132950205012,217.49867920660904
57418,509020,0.02453749420236533,0.22,HH,1213,132070503012,177.21932141886847
57419,509021,0.05360724394885859,0.32,HH,1645,130630404162,146.7698799114508
57422,509024,0.006633908856811197,0.48,HH,1214,131510701092,105.01535834647336
57427,509029,0.023137735668224794,0.38,HH,3286,131510701043,130.54807880993974
57454,509056,0.33876681315795365,0.1,HH,2772,131510701042,228.15515655446004
57456,509058,0.0053196878102925275,0.56,HH,3117,131510704023,84.90307845032225
57457,509059,0.001332816959110749,0.43,HH,3379,130630405251,117.63741647808615
57461,509063,0.403300395338516,0.22,HH,5013,131510703113,177.21932141886847
57463,509065,0.029428373803516605,0.49,HH,3084,131510704042,102.50689082587111
57468,509070,0.192068853872474,0.34,HH,5602,131510705011,141.24631294414047
57503,509105,0.004579126625203498,0.43,HH,1177,132450107102,117.63741647808615
57505,509107,0.028781610763970972,0.13,HH,2115,130630406151,212.63911290388006
57506,509108,0.07053564980604171,0.07,HH,2899,132450109032,247.579102817917
57512,509114,0.22762474200036992,0.12,HH,2356,131150009001,217.49867920660904
57513,509115,0.277225108705564,0.19,HH,1332,131150004003,187.7896295051229
57515,509117,0.07451092843140512,0.44,HH,627,130630406162,115.09692154967775
57518,509120,0.35562186397797124,0.23,HH,1301,130630402041,173.88468491852137
57519,509121,0.36464445216706903,0.19,HH,1114,130630403034,187.7896295051229
57521,509123,0.06003577447758541,0.4,HH,2712,130630402032,125.33471031357998
57522,509124,0.0206976982811621,0.47,HH,1212,130059702012,107.526986209983
57525,509127,0.005679462340412131,0.45,HH,2284,130019501002,112.56613468550742
57531,509133,0.21497815700191064,0.35,HH,1198,130890211023,138.5320466407568
57537,509139,0.05863184331628546,0.36,HH,1146,133130003012,135.84587932511937
57538,509140,0.23552370655752652,0.04,HH,599,133130005011,275.0686071252169
57540,509142,0.025497962997792552,0.3,HH,1998,133130006001,152.44005127080408
57545,509147,0.07339404221153588,0.23,HH,1573,133130012001,173.88468491852137
57546,509148,0.3795094392625056,0.24,HH,864,133130012006,170.63025628400874
57547,509149,0.031022385573254214,0.45,HH,1378,133130012002,112.56613468550742
57556,509159,0.9060490398702558,0.02,HH,1460,133130011002,305.37489106318225
57572,509177,0.021164424349300652,0.39,HH,1345,133130007002,127.93190344474542
57588,509193,0.17925998062826978,0.3,HH,839,131759504001,152.44005127080408
57597,509202,0.20247822310453845,0.28,HH,953,132359502004,158.2841507271216
57599,509204,0.29822590247110714,0.01,HH,1048,131079706001,332.6347874040841
57600,509205,1.6516728006434631,0.01,HH,3750,130159604013,332.6347874040841
57603,509208,0.3559331969818659,0.01,HH,1715,130159605001,332.6347874040841
57606,509211,0.03651681657595981,0.42,HH,954,131079702002,120.1893479141851
57614,509219,1.486643360940447,0.04,HH,1149,130159605002,275.0686071252169
57619,509225,0.44114823505237893,0.04,HH,1631,130159607004,275.0686071252169
57623,509229,0.45748313675286073,0.19,HH,1874,130591508004,187.7896295051229
57627,509233,0.10094575396149826,0.11,HH,1222,150090304042,222.65281200366104
57644,509250,0.3425886643516176,0.17,HH,2110,150090307081,195.41652531461943
57650,509256,0.12785667680717458,0.16,HH,1155,150010215072,199.4457883209753
57674,509280,0.2664379357077614,0.29,HH,1208,150090304022,155.3384719555673
57676,509282,0.010697541219845908,0.25,HH,1028,150090309013,167.44897501960816
57678,509284,0.037366597046519144,0.4,HH,2594,150090309021,125.33471031357998
57679,509285,0.2248943212758676,0.4,HH,311,150090309011,125.33471031357998
57680,509286,0.425043045748842,0.08,HH,1650,150090310002,240.5071560309633
57681,509287,0.0029990695782593415,0.37,HH,699,150070409003,133.18533464368167
57707,509314,0.004002624119201435,0.34,HH,1484,150090314051,141.24631294414047
57710,509317,0.05379279272758128,0.23,HH,2129,150030078092,173.88468491852137
57712,509319,1.2484137364554193,0.04,HH,1230,150070403002,275.0686071252169
57713,509320,0.22693266714911361,0.07,HH,1165,150090315032,247.579102817917
57721,509328,0.4926671066758599,0.09,HH,2163,150030068022,234.07550336902165
57722,509329,0.28604004246593323,0.29,HH,1027,150030068041,155.3384719555673
57729,509336,0.04672258864808956,0.21,HH,972,150030099022,180.64212470182403
57730,509337,0.5601413206375591,0.03,HH,824,150030099044,288.0793608151251
57734,509341,0.0330922938314451,0.39,HH,1058,150030012022,127.93190344474542
57742,509349,0.27899192731030026,0.35,HH,1132,150030002001,138.5320466407568
57745,509352,0.07583604434661799,0.03,HH,904,150030016003,288.0793608151251
57748,509355,0.9599051471457042,0.18,HH,2357,150030089152,191.53650878428144
57753,509360,0.48461433363791084,0.04,HH,1819,150030021001,275.0686071252169
57756,509363,0.3045232150674454,0.09,HH,1877,150030021002,234.07550336902165
57759,509366,6.257203719937238,0.1,HH,94,150030022021,228.15515655446004
57760,509367,0.13091204553204308,0.29,HH,1861,150030022012,155.3384719555673
57781,509389,0.6877153182449949,0.06,HH,1891,150030103062,255.47735945968535
57782,509390,0.17561018650596,0.03,HH,1359,150090314043,288.0793608151251
57783,509391,0.49577415404060515,0.14,HH,1157,150030057001,208.0319340814956
57784,509392,3.489716040743177,0.03,HH,794,150090314041,288.0793608151251
57785,509393,0.8456506534032588,0.04,HH,1409,150090314042,275.0686071252169
57787,509395,0.12618549300329873,0.07,HH,1180,150090314053,247.579102817917
57797,509405,0.04928332866606476,0.15,HH,2161,150070406033,203.64333894937897
57799,509407,0.30449698778996037,0.18,HH,1020,150090317005,191.53650878428144
57806,509414,0.008897290116125448,0.46,HH,3230,150030087014,110.04337205114699
57814,509422,0.3319429745206349,0.01,HH,1696,150030089142,332.6347874040841
57822,509430,0.00881051459761667,0.38,HH,1534,150030093001,130.54807880993974
57823,509431,0.6300586101810717,0.07,HH,1332,150030094002,247.579102817917
57832,509440,0.013302461543463474,0.45,HH,3364,150030096032,112.56613468550742
57837,509445,0.089614893321155,0.25,HH,2471,150090307071,167.44897501960816
57848,509456,0.18047879697409522,0.14,HH,2259,150030068081,208.0319340814956
57850,509458,0.20075053917203342,0.37,HH,3018,150030068091,133.18533464368167
57860,509468,0.05261960041435495,0.22,HH,2722,150030078051,177.21932141886847
57864,509472,0.1853150186051019,0.18,HH,1432,150090302011,191.53650878428144
57866,509474,0.011337938640013033,0.46,HH,1074,150070409002,110.04337205114699
57869,509477,0.11735094722169818,0.39,HH,1078,150090307072,127.93190344474542
57874,509482,0.09843062141495675,0.14,HH,1418,150030105052,208.0319340814956
57883,509491,0.0010215361913813437,0.33,HH,2568,150030109051,143.99131656732337
57887,509495,0.03079850785429437,0.32,HH,1837,150030111052,146.7698799114508
